E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA
0.297,-0.07,0.297,-0.06,,,,,,,,,,,,,,,,,,,,
0.297,-0.067,0.297,-0.07,,,,,,,,,,,,,,,,,,,,
0.296,-0.069,0.296,-0.061,,,,,,,,,,,,,,,,,,,,
0.296,-0.058,0.296,-0.074,,,,,,,,,,,,,,,,,,,,
0.296,-0.075,0.296,-0.069,,,,,,,,,,,,,,,,,,,,
0.296,-0.07,0.296,-0.063,,,,,,,,,,,,,,,,,,,,
0.295,-0.074,0.295,-0.067,,,,,,,,,,,,,,,,,,,,
0.295,-0.061,0.295,-0.061,,,,,,,,,,,,,,,,,,,,
0.295,-0.074,0.295,-0.077,,,,,,,,,,,,,,,,,,,,
0.295,-0.07,0.295,-0.069,,,,,,,,,,,,,,,,,,,,
0.294,-0.077,0.294,-0.063,,,,,,,,,,,,,,,,,,,,
0.294,-0.072,0.294,-0.069,,,,,,,,,,,,,,,,,,,,
0.294,-0.077,0.294,-0.07,,,,,,,,,,,,,,,,,,,,
0.294,-0.066,0.294,-0.07,,,,,,,,,,,,,,,,,,,,
0.293,-0.051,0.293,-0.067,,,,,,,,,,,,,,,,,,,,
0.293,-0.075,0.293,-0.066,,,,,,,,,,,,,,,,,,,,
0.293,-0.08,0.293,-0.075,,,,,,,,,,,,,,,,,,,,
0.293,-0.063,0.293,-0.064,,,,,,,,,,,,,,,,,,,,
0.292,-0.07,0.292,-0.066,,,,,,,,,,,,,,,,,,,,
0.292,-0.07,0.292,-0.072,,,,,,,,,,,,,,,,,,,,
0.292,-0.077,0.292,-0.077,,,,,,,,,,,,,,,,,,,,
0.292,-0.069,0.292,-0.07,,,,,,,,,,,,,,,,,,,,
0.291,-0.08,0.291,-0.064,,,,,,,,,,,,,,,,,,,,
0.291,-0.074,0.291,-0.069,,,,,,,,,,,,,,,,,,,,
0.291,-0.072,0.291,-0.061,,,,,,,,,,,,,,,,,,,,
0.291,-0.072,0.291,-0.078,,,,,,,,,,,,,,,,,,,,
0.29,-0.08,0.29,-0.077,,,,,,,,,,,,,,,,,,,,
0.29,-0.072,0.29,-0.064,,,,,,,,,,,,,,,,,,,,
0.29,-0.083,0.29,-0.083,,,,,,,,,,,,,,,,,,,,
0.29,-0.075,0.29,-0.066,,,,,,,,,,,,,,,,,,,,
0.289,-0.08,0.289,-0.072,,,,,,,,,,,,,,,,,,,,
0.289,-0.077,0.289,-0.069,,,,,,,,,,,,,,,,,,,,
0.289,-0.074,0.289,-0.07,,,,,,,,,,,,,,,,,,,,
0.289,-0.084,0.289,-0.077,,,,,,,,,,,,,,,,,,,,
0.288,-0.077,0.288,-0.083,,,,,,,,,,,,,,,,,,,,
0.288,-0.08,0.288,-0.07,,,,,,,,,,,,,,,,,,,,
0.288,-0.084,0.288,-0.075,,,,,,,,,,,,,,,,,,,,
0.288,-0.078,0.288,-0.078,,,,,,,,,,,,,,,,,,,,
0.287,-0.084,0.287,-0.077,,,,,,,,,,,,,,,,,,,,
0.287,-0.075,0.287,-0.08,,,,,,,,,,,,,,,,,,,,
0.287,-0.09,0.287,-0.066,,,,,,,,,,,,,,,,,,,,
0.287,-0.086,0.287,-0.078,,,,,,,,,,,,,,,,,,,,
0.286,-0.078,0.286,-0.074,,,,,,,,,,,,,,,,,,,,
0.286,-0.084,0.286,-0.08,,,,,,,,,,,,,,,,,,,,
0.286,-0.086,0.286,-0.081,,,,,,,,,,,,,,,,,,,,
0.286,-0.072,0.286,-0.077,,,,,,,,,,,,,,,,,,,,
0.285,-0.077,0.285,-0.083,,,,,,,,,,,,,,,,,,,,
0.285,-0.08,0.285,-0.072,,,,,,,,,,,,,,,,,,,,
0.285,-0.078,0.285,-0.08,,,,,,,,,,,,,,,,,,,,
0.285,-0.083,0.285,-0.083,,,,,,,,,,,,,,,,,,,,
0.284,-0.087,0.284,-0.08,,,,,,,,,,,,,,,,,,,,
0.284,-0.083,0.284,-0.083,,,,,,,,,,,,,,,,,,,,
0.284,-0.09,0.284,-0.081,,,,,,,,,,,,,,,,,,,,
0.284,-0.083,0.284,-0.077,,,,,,,,,,,,,,,,,,,,
0.283,-0.084,0.283,-0.084,,,,,,,,,,,,,,,,,,,,
0.283,-0.089,0.283,-0.083,,,,,,,,,,,,,,,,,,,,
0.283,-0.092,0.283,-0.078,,,,,,,,,,,,,,,,,,,,
0.283,-0.087,0.283,-0.08,,,,,,,,,,,,,,,,,,,,
0.282,-0.084,0.282,-0.083,,,,,,,,,,,,,,,,,,,,
0.282,-0.086,0.282,-0.077,,,,,,,,,,,,,,,,,,,,
0.282,-0.083,0.282,-0.075,,,,,,,,,,,,,,,,,,,,
0.282,-0.086,0.282,-0.075,,,,,,,,,,,,,,,,,,,,
0.281,-0.077,0.281,-0.086,,,,,,,,,,,,,,,,,,,,
0.281,-0.084,0.281,-0.078,,,,,,,,,,,,,,,,,,,,
0.281,-0.083,0.281,-0.074,,,,,,,,,,,,,,,,,,,,
0.281,-0.084,0.281,-0.078,,,,,,,,,,,,,,,,,,,,
0.281,-0.083,0.281,-0.075,,,,,,,,,,,,,,,,,,,,
0.28,-0.077,0.28,-0.077,,,,,,,,,,,,,,,,,,,,
0.28,-0.084,0.28,-0.086,,,,,,,,,,,,,,,,,,,,
0.28,-0.087,0.28,-0.084,,,,,,,,,,,,,,,,,,,,
0.28,-0.083,0.28,-0.084,,,,,,,,,,,,,,,,,,,,
0.279,-0.089,0.279,-0.08,,,,,,,,,,,,,,,,,,,,
0.279,-0.093,0.279,-0.083,,,,,,,,,,,,,,,,,,,,
0.279,-0.086,0.279,-0.087,,,,,,,,,,,,,,,,,,,,
0.279,-0.084,0.279,-0.08,,,,,,,,,,,,,,,,,,,,
0.278,-0.08,0.278,-0.083,,,,,,,,,,,,,,,,,,,,
0.278,-0.083,0.278,-0.084,,,,,,,,,,,,,,,,,,,,
0.278,-0.089,0.278,-0.083,,,,,,,,,,,,,,,,,,,,
0.278,-0.083,0.278,-0.077,,,,,,,,,,,,,,,,,,,,
0.277,-0.077,0.277,-0.089,,,,,,,,,,,,,,,,,,,,
0.277,-0.083,0.277,-0.086,,,,,,,,,,,,,,,,,,,,
0.277,-0.084,0.277,-0.078,,,,,,,,,,,,,,,,,,,,
0.277,-0.084,0.277,-0.075,,,,,,,,,,,,,,,,,,,,
0.276,-0.077,0.276,-0.086,,,,,,,,,,,,,,,,,,,,
0.276,-0.089,0.276,-0.087,,,,,,,,,,,,,,,,,,,,
0.276,-0.09,0.276,-0.08,,,,,,,,,,,,,,,,,,,,
0.276,-0.087,0.276,-0.083,,,,,,,,,,,,,,,,,,,,
0.275,-0.066,0.275,-0.086,,,,,,,,,,,,,,,,,,,,
0.275,-0.092,0.275,-0.089,,,,,,,,,,,,,,,,,,,,
0.275,-0.084,0.275,-0.086,,,,,,,,,,,,,,,,,,,,
0.275,-0.078,0.275,-0.086,,,,,,,,,,,,,,,,,,,,
0.274,-0.083,0.274,-0.084,,,,,,,,,,,,,,,,,,,,
0.274,-0.089,0.274,-0.09,,,,,,,,,,,,,,,,,,,,
0.274,-0.089,0.274,-0.089,,,,,,,,,,,,,,,,,,,,
0.274,-0.095,0.274,-0.101,,,,,,,,,,,,,,,,,,,,
0.273,-0.083,0.273,-0.075,,,,,,,,,,,,,,,,,,,,
0.273,-0.093,0.273,-0.089,,,,,,,,,,,,,,,,,,,,
0.273,-0.089,0.273,-0.083,,,,,,,,,,,,,,,,,,,,
0.273,-0.09,0.273,-0.075,,,,,,,,,,,,,,,,,,,,
0.272,-0.092,0.272,-0.084,,,,,,,,,,,,,,,,,,,,
0.272,-0.089,0.272,-0.084,,,,,,,,,,,,,,,,,,,,
0.272,-0.083,0.272,-0.086,,,,,,,,,,,,,,,,,,,,
0.272,-0.087,0.272,-0.092,,,,,,,,,,,,,,,,,,,,
0.271,-0.093,0.271,-0.095,,,,,,,,,,,,,,,,,,,,
0.271,-0.078,0.271,-0.078,,,,,,,,,,,,,,,,,,,,
0.271,-0.093,0.271,-0.087,,,,,,,,,,,,,,,,,,,,
0.271,-0.092,0.271,-0.08,,,,,,,,,,,,,,,,,,,,
0.27,-0.069,0.27,-0.09,,,,,,,,,,,,,,,,,,,,
0.27,-0.077,0.27,-0.087,,,,,,,,,,,,,,,,,,,,
0.27,-0.09,0.27,-0.084,,,,,,,,,,,,,,,,,,,,
0.27,-0.086,0.27,-0.086,,,,,,,,,,,,,,,,,,,,
0.269,-0.077,0.269,-0.083,,,,,,,,,,,,,,,,,,,,
0.269,-0.093,0.269,-0.092,,,,,,,,,,,,,,,,,,,,
0.269,-0.092,0.269,-0.092,,,,,,,,,,,,,,,,,,,,
0.269,-0.084,0.269,-0.086,,,,,,,,,,,,,,,,,,,,
0.268,-0.089,0.268,-0.086,,,,,,,,,,,,,,,,,,,,
0.268,-0.092,0.268,-0.087,,,,,,,,,,,,,,,,,,,,
0.268,-0.089,0.268,-0.092,,,,,,,,,,,,,,,,,,,,
0.268,-0.089,0.268,-0.086,,,,,,,,,,,,,,,,,,,,
0.267,-0.092,0.267,-0.083,,,,,,,,,,,,,,,,,,,,
0.267,-0.095,0.267,-0.09,,,,,,,,,,,,,,,,,,,,
0.267,-0.092,0.267,-0.084,,,,,,,,,,,,,,,,,,,,
0.267,-0.097,0.267,-0.095,,,,,,,,,,,,,,,,,,,,
0.266,-0.081,0.266,-0.069,,,,,,,,,,,,,,,,,,,,
0.266,-0.09,0.266,-0.09,,,,,,,,,,,,,,,,,,,,
0.266,-0.09,0.266,-0.093,,,,,,,,,,,,,,,,,,,,
0.266,-0.097,0.266,-0.089,,,,,,,,,,,,,,,,,,,,
0.265,-0.084,0.265,-0.089,,,,,,,,,,,,,,,,,,,,
0.265,-0.093,0.265,-0.093,,,,,,,,,,,,,,,,,,,,
0.265,-0.087,0.265,-0.087,,,,,,,,,,,,,,,,,,,,
0.265,-0.093,0.265,-0.092,,,,,,,,,,,,,,,,,,,,
0.264,-0.084,0.264,-0.084,,,,,,,,,,,,,,,,,,,,
0.264,-0.092,0.264,-0.084,,,,,,,,,,,,,,,,,,,,
0.264,-0.087,0.264,-0.09,,,,,,,,,,,,,,,,,,,,
0.264,-0.095,0.264,-0.09,,,,,,,,,,,,,,,,,,,,
0.263,-0.095,0.263,-0.086,,,,,,,,,,,,,,,,,,,,
0.263,-0.098,0.263,-0.089,,,,,,,,,,,,,,,,,,,,
0.263,-0.09,0.263,-0.09,,,,,,,,,,,,,,,,,,,,
0.263,-0.087,0.263,-0.093,,,,,,,,,,,,,,,,,,,,
0.262,-0.093,0.262,-0.087,,,,,,,,,,,,,,,,,,,,
0.262,-0.098,0.262,-0.087,,,,,,,,,,,,,,,,,,,,
0.262,-0.093,0.262,-0.083,,,,,,,,,,,,,,,,,,,,
0.262,-0.092,0.262,-0.086,,,,,,,,,,,,,,,,,,,,
0.261,-0.093,0.261,-0.093,,,,,,,,,,,,,,,,,,,,
0.261,-0.089,0.261,-0.087,,,,,,,,,,,,,,,,,,,,
0.261,-0.089,0.261,-0.089,,,,,,,,,,,,,,,,,,,,
0.261,-0.09,0.261,-0.09,,,,,,,,,,,,,,,,,,,,
0.26,-0.09,0.26,-0.089,,,,,,,,,,,,,,,,,,,,
0.26,-0.093,0.26,-0.095,,,,,,,,,,,,,,,,,,,,
0.26,-0.097,0.26,-0.092,,,,,,,,,,,,,,,,,,,,
0.26,-0.092,0.26,-0.092,,,,,,,,,,,,,,,,,,,,
0.259,-0.086,0.259,-0.089,,,,,,,,,,,,,,,,,,,,
0.259,-0.093,0.259,-0.095,,,,,,,,,,,,,,,,,,,,
0.259,-0.097,0.259,-0.093,,,,,,,,,,,,,,,,,,,,
0.259,-0.097,0.259,-0.087,,,,,,,,,,,,,,,,,,,,
0.258,-0.093,0.258,-0.093,,,,,,,,,,,,,,,,,,,,
0.258,-0.093,0.258,-0.083,,,,,,,,,,,,,,,,,,,,
0.258,-0.089,0.258,-0.093,,,,,,,,,,,,,,,,,,,,
0.258,-0.093,0.258,-0.092,,,,,,,,,,,,,,,,,,,,
0.257,-0.093,0.257,-0.092,,,,,,,,,,,,,,,,,,,,
0.257,-0.097,0.257,-0.095,,,,,,,,,,,,,,,,,,,,
0.257,-0.093,0.257,-0.089,,,,,,,,,,,,,,,,,,,,
0.257,-0.093,0.257,-0.095,,,,,,,,,,,,,,,,,,,,
0.256,-0.092,0.256,-0.092,,,,,,,,,,,,,,,,,,,,
0.256,-0.093,0.256,-0.1,,,,,,,,,,,,,,,,,,,,
0.256,-0.103,0.256,-0.095,,,,,,,,,,,,,,,,,,,,
0.256,-0.089,0.256,-0.087,,,,,,,,,,,,,,,,,,,,
0.255,-0.093,0.255,-0.09,,,,,,,,,,,,,,,,,,,,
0.255,-0.1,0.255,-0.093,,,,,,,,,,,,,,,,,,,,
0.255,-0.098,0.255,-0.093,,,,,,,,,,,,,,,,,,,,
0.255,-0.092,0.255,-0.089,,,,,,,,,,,,,,,,,,,,
0.254,-0.093,0.254,-0.095,,,,,,,,,,,,,,,,,,,,
0.254,-0.095,0.254,-0.101,,,,,,,,,,,,,,,,,,,,
0.254,-0.092,0.254,-0.093,,,,,,,,,,,,,,,,,,,,
0.254,-0.093,0.254,-0.09,,,,,,,,,,,,,,,,,,,,
0.253,-0.101,0.253,-0.093,,,,,,,,,,,,,,,,,,,,
0.253,-0.101,0.253,-0.1,,,,,,,,,,,,,,,,,,,,
0.253,-0.093,0.253,-0.078,,,,,,,,,,,,,,,,,,,,
0.253,-0.1,0.253,-0.086,,,,,,,,,,,,,,,,,,,,
0.252,-0.09,0.252,-0.097,,,,,,,,,,,,,,,,,,,,
0.252,-0.1,0.252,-0.107,,,,,,,,,,,,,,,,,,,,
0.252,-0.092,0.252,-0.103,,,,,,,,,,,,,,,,,,,,
0.252,-0.103,0.252,-0.095,,,,,,,,,,,,,,,,,,,,
0.251,-0.103,0.251,-0.095,,,,,,,,,,,,,,,,,,,,
0.251,-0.087,0.251,-0.093,,,,,,,,,,,,,,,,,,,,
0.251,-0.095,0.251,-0.093,,,,,,,,,,,,,,,,,,,,
0.251,-0.097,0.251,-0.095,,,,,,,,,,,,,,,,,,,,
0.25,-0.1,0.25,-0.093,,,,,,,,,,,,,,,,,,,,
0.25,-0.104,0.25,-0.095,,,,,,,,,,,,,,,,,,,,
0.25,-0.092,0.25,-0.093,,,,,,,,,,,,,,,,,,,,
0.25,-0.107,0.25,-0.097,,,,,,,,,,,,,,,,,,,,
0.249,-0.095,0.249,-0.095,,,,,,,,,,,,,,,,,,,,
0.249,-0.103,0.249,-0.093,,,,,,,,,,,,,,,,,,,,
0.249,-0.097,0.249,-0.103,,,,,,,,,,,,,,,,,,,,
0.248,-0.101,0.248,-0.101,,,,,,,,,,,,,,,,,,,,
0.248,-0.1,0.248,-0.101,,,,,,,,,,,,,,,,,,,,
0.248,-0.097,0.248,-0.106,,,,,,,,,,,,,,,,,,,,
0.248,-0.097,0.248,-0.09,,,,,,,,,,,,,,,,,,,,
0.247,-0.104,0.247,-0.097,,,,,,,,,,,,,,,,,,,,
0.247,-0.101,0.247,-0.106,,,,,,,,,,,,,,,,,,,,
0.247,-0.103,0.247,-0.103,,,,,,,,,,,,,,,,,,,,
0.247,-0.107,0.247,-0.107,,,,,,,,,,,,,,,,,,,,
0.246,-0.11,0.246,-0.103,,,,,,,,,,,,,,,,,,,,
0.246,-0.101,0.246,-0.095,,,,,,,,,,,,,,,,,,,,
0.246,-0.1,0.246,-0.1,,,,,,,,,,,,,,,,,,,,
0.246,-0.109,0.246,-0.107,,,,,,,,,,,,,,,,,,,,
0.245,-0.12,0.245,-0.101,,,,,,,,,,,,,,,,,,,,
0.245,-0.104,0.245,-0.101,,,,,,,,,,,,,,,,,,,,
0.245,-0.11,0.245,-0.104,,,,,,,,,,,,,,,,,,,,
0.245,-0.107,0.245,-0.106,,,,,,,,,,,,,,,,,,,,
0.244,-0.095,0.244,-0.104,,,,,,,,,,,,,,,,,,,,
0.244,-0.109,0.244,-0.104,,,,,,,,,,,,,,,,,,,,
0.244,-0.109,0.244,-0.112,,,,,,,,,,,,,,,,,,,,
0.244,-0.118,0.244,-0.101,,,,,,,,,,,,,,,,,,,,
0.243,-0.106,0.243,-0.11,,,,,,,,,,,,,,,,,,,,
0.243,-0.106,0.243,-0.1,,,,,,,,,,,,,,,,,,,,
0.243,-0.118,0.243,-0.107,,,,,,,,,,,,,,,,,,,,
0.243,-0.115,0.243,-0.106,,,,,,,,,,,,,,,,,,,,
0.242,-0.116,0.242,-0.1,,,,,,,,,,,,,,,,,,,,
0.242,-0.109,0.242,-0.103,,,,,,,,,,,,,,,,,,,,
0.242,-0.115,0.242,-0.104,,,,,,,,,,,,,,,,,,,,
0.242,-0.113,0.242,-0.116,,,,,,,,,,,,,,,,,,,,
0.241,-0.11,0.241,-0.103,,,,,,,,,,,,,,,,,,,,
0.241,-0.107,0.241,-0.104,,,,,,,,,,,,,,,,,,,,
0.241,-0.097,0.241,-0.107,,,,,,,,,,,,,,,,,,,,
0.241,-0.109,0.241,-0.107,,,,,,,,,,,,,,,,,,,,
0.24,-0.115,0.24,-0.112,,,,,,,,,,,,,,,,,,,,
0.24,-0.116,0.24,-0.106,,,,,,,,,,,,,,,,,,,,
0.24,-0.126,0.24,-0.12,,,,,,,,,,,,,,,,,,,,
0.24,-0.123,0.24,-0.116,,,,,,,,,,,,,,,,,,,,
0.239,-0.121,0.239,-0.101,,,,,,,,,,,,,,,,,,,,
0.239,-0.115,0.239,-0.112,,,,,,,,,,,,,,,,,,,,
0.239,-0.116,0.239,-0.12,,,,,,,,,,,,,,,,,,,,
0.239,-0.121,0.239,-0.109,,,,,,,,,,,,,,,,,,,,
0.238,-0.118,0.238,-0.113,,,,,,,,,,,,,,,,,,,,
0.238,-0.115,0.238,-0.112,,,,,,,,,,,,,,,,,,,,
0.238,-0.127,0.238,-0.116,,,,,,,,,,,,,,,,,,,,
0.238,-0.118,0.238,-0.104,,,,,,,,,,,,,,,,,,,,
0.237,-0.124,0.237,-0.112,,,,,,,,,,,,,,,,,,,,
0.237,-0.112,0.237,-0.11,,,,,,,,,,,,,,,,,,,,
0.237,-0.135,0.237,-0.121,,,,,,,,,,,,,,,,,,,,
0.237,-0.124,0.237,-0.112,,,,,,,,,,,,,,,,,,,,
0.236,-0.115,0.236,-0.115,,,,,,,,,,,,,,,,,,,,
0.236,-0.113,0.236,-0.118,,,,,,,,,,,,,,,,,,,,
0.236,-0.124,0.236,-0.116,,,,,,,,,,,,,,,,,,,,
0.236,-0.124,0.236,-0.116,,,,,,,,,,,,,,,,,,,,
0.235,-0.12,0.235,-0.115,,,,,,,,,,,,,,,,,,,,
0.235,-0.121,0.235,-0.116,,,,,,,,,,,,,,,,,,,,
0.235,-0.129,0.235,-0.132,,,,,,,,,,,,,,,,,,,,
0.235,-0.149,0.235,-0.115,,,,,,,,,,,,,,,,,,,,
0.234,-0.12,0.234,-0.126,,,,,,,,,,,,,,,,,,,,
0.234,-0.129,0.234,-0.127,,,,,,,,,,,,,,,,,,,,
0.234,-0.127,0.234,-0.107,,,,,,,,,,,,,,,,,,,,
0.234,-0.135,0.234,-0.126,,,,,,,,,,,,,,,,,,,,
0.234,-0.127,0.234,-0.12,,,,,,,,,,,,,,,,,,,,
0.233,-0.136,0.233,-0.129,,,,,,,,,,,,,,,,,,,,
0.233,-0.132,0.233,-0.138,,,,,,,,,,,,,,,,,,,,
0.233,-0.139,0.233,-0.129,,,,,,,,,,,,,,,,,,,,
0.233,-0.132,0.233,-0.127,,,,,,,,,,,,,,,,,,,,
0.232,-0.124,0.232,-0.127,,,,,,,,,,,,,,,,,,,,
0.232,-0.138,0.232,-0.135,,,,,,,,,,,,,,,,,,,,
0.232,-0.121,0.232,-0.112,,,,,,,,,,,,,,,,,,,,
0.232,-0.136,0.232,-0.129,,,,,,,,,,,,,,,,,,,,
0.231,-0.138,0.231,-0.124,,,,,,,,,,,,,,,,,,,,
0.231,-0.129,0.231,-0.112,,,,,,,,,,,,,,,,,,,,
0.231,-0.133,0.231,-0.132,,,,,,,,,,,,,,,,,,,,
0.231,-0.138,0.231,-0.129,,,,,,,,,,,,,,,,,,,,
0.23,-0.132,0.23,-0.126,,,,,,,,,,,,,,,,,,,,
0.23,-0.136,0.23,-0.135,,,,,,,,,,,,,,,,,,,,
0.23,-0.152,0.23,-0.126,,,,,,,,,,,,,,,,,,,,
0.23,-0.144,0.23,-0.133,,,,,,,,,,,,,,,,,,,,
0.229,-0.138,0.229,-0.133,,,,,,,,,,,,,,,,,,,,
0.229,-0.139,0.229,-0.143,,,,,,,,,,,,,,,,,,,,
0.229,-0.136,0.229,-0.132,,,,,,,,,,,,,,,,,,,,
0.229,-0.136,0.229,-0.135,,,,,,,,,,,,,,,,,,,,
0.228,-0.139,0.228,-0.136,,,,,,,,,,,,,,,,,,,,
0.228,-0.15,0.228,-0.141,,,,,,,,,,,,,,,,,,,,
0.228,-0.127,0.228,-0.136,,,,,,,,,,,,,,,,,,,,
0.228,-0.133,0.228,-0.132,,,,,,,,,,,,,,,,,,,,
0.227,-0.136,0.227,-0.141,,,,,,,,,,,,,,,,,,,,
0.227,-0.156,0.227,-0.156,,,,,,,,,,,,,,,,,,,,
0.227,-0.141,0.227,-0.127,,,,,,,,,,,,,,,,,,,,
0.227,-0.143,0.227,-0.141,,,,,,,,,,,,,,,,,,,,
0.226,-0.141,0.226,-0.132,,,,,,,,,,,,,,,,,,,,
0.226,-0.143,0.226,-0.15,,,,,,,,,,,,,,,,,,,,
0.226,-0.139,0.226,-0.141,,,,,,,,,,,,,,,,,,,,
0.226,-0.149,0.226,-0.139,,,,,,,,,,,,,,,,,,,,
0.225,-0.143,0.225,-0.146,,,,,,,,,,,,,,,,,,,,
0.225,-0.155,0.225,-0.143,,,,,,,,,,,,,,,,,,,,
0.225,-0.15,0.225,-0.138,,,,,,,,,,,,,,,,,,,,
0.225,-0.149,0.225,-0.135,,,,,,,,,,,,,,,,,,,,
0.224,-0.146,0.224,-0.144,,,,,,,,,,,,,,,,,,,,
0.224,-0.153,0.224,-0.156,,,,,,,,,,,,,,,,,,,,
0.224,-0.153,0.224,-0.15,,,,,,,,,,,,,,,,,,,,
0.224,-0.146,0.224,-0.158,,,,,,,,,,,,,,,,,,,,
0.223,-0.15,0.223,-0.147,,,,,,,,,,,,,,,,,,,,
0.223,-0.158,0.223,-0.164,,,,,,,,,,,,,,,,,,,,
0.223,-0.144,0.223,-0.143,,,,,,,,,,,,,,,,,,,,
0.223,-0.144,0.223,-0.153,,,,,,,,,,,,,,,,,,,,
0.222,-0.149,0.222,-0.139,,,,,,,,,,,,,,,,,,,,
0.222,-0.156,0.222,-0.149,,,,,,,,,,,,,,,,,,,,
0.222,-0.156,0.222,-0.149,,,,,,,,,,,,,,,,,,,,
0.222,-0.159,0.222,-0.15,,,,,,,,,,,,,,,,,,,,
0.221,-0.152,0.221,-0.147,,,,,,,,,,,,,,,,,,,,
0.221,-0.139,0.221,-0.144,,,,,,,,,,,,,,,,,,,,
0.221,-0.152,0.221,-0.149,,,,,,,,,,,,,,,,,,,,
0.221,-0.161,0.221,-0.156,,,,,,,,,,,,,,,,,,,,
0.22,-0.153,0.22,-0.149,,,,,,,,,,,,,,,,,,,,
0.22,-0.178,0.22,-0.146,,,,,,,,,,,,,,,,,,,,
0.22,-0.159,0.22,-0.158,,,,,,,,,,,,,,,,,,,,
0.22,-0.166,0.22,-0.153,,,,,,,,,,,,,,,,,,,,
0.219,-0.141,0.219,-0.153,,,,,,,,,,,,,,,,,,,,
0.219,-0.176,0.219,-0.161,,,,,,,,,,,,,,,,,,,,
0.219,-0.172,0.219,-0.158,,,,,,,,,,,,,,,,,,,,
0.219,-0.153,0.219,-0.155,,,,,,,,,,,,,,,,,,,,
0.218,-0.15,0.218,-0.158,,,,,,,,,,,,,,,,,,,,
0.218,-0.167,0.218,-0.158,,,,,,,,,,,,,,,,,,,,
0.218,-0.166,0.218,-0.156,,,,,,,,,,,,,,,,,,,,
0.217,-0.169,0.217,-0.153,,,,,,,,,,,,,,,,,,,,
0.217,-0.156,0.217,-0.161,,,,,,,,,,,,,,,,,,,,
0.217,-0.17,0.217,-0.172,,,,,,,,,,,,,,,,,,,,
0.217,-0.162,0.217,-0.159,,,,,,,,,,,,,,,,,,,,
0.216,-0.167,0.216,-0.159,,,,,,,,,,,,,,,,,,,,
0.216,-0.159,0.216,-0.158,,,,,,,,,,,,,,,,,,,,
0.216,-0.169,0.216,-0.166,,,,,,,,,,,,,,,,,,,,
0.216,-0.17,0.216,-0.158,,,,,,,,,,,,,,,,,,,,
0.215,-0.166,0.215,-0.156,,,,,,,,,,,,,,,,,,,,
0.215,-0.166,0.215,-0.152,,,,,,,,,,,,,,,,,,,,
0.215,-0.176,0.215,-0.175,,,,,,,,,,,,,,,,,,,,
0.215,-0.178,0.215,-0.175,,,,,,,,,,,,,,,,,,,,
0.214,-0.169,0.214,-0.167,,,,,,,,,,,,,,,,,,,,
0.214,-0.17,0.214,-0.166,,,,,,,,,,,,,,,,,,,,
0.214,-0.176,0.214,-0.166,,,,,,,,,,,,,,,,,,,,
0.214,-0.167,0.214,-0.162,,,,,,,,,,,,,,,,,,,,
0.213,-0.178,0.213,-0.175,,,,,,,,,,,,,,,,,,,,
0.213,-0.175,0.213,-0.166,,,,,,,,,,,,,,,,,,,,
0.213,-0.181,0.213,-0.178,,,,,,,,,,,,,,,,,,,,
0.213,-0.179,0.213,-0.164,,,,,,,,,,,,,,,,,,,,
0.212,-0.175,0.212,-0.172,,,,,,,,,,,,,,,,,,,,
0.212,-0.17,0.212,-0.166,,,,,,,,,,,,,,,,,,,,
0.212,-0.175,0.212,-0.184,,,,,,,,,,,,,,,,,,,,
0.212,-0.178,0.212,-0.161,,,,,,,,,,,,,,,,,,,,
0.211,-0.187,0.211,-0.172,,,,,,,,,,,,,,,,,,,,
0.211,-0.173,0.211,-0.172,,,,,,,,,,,,,,,,,,,,
0.211,-0.149,0.211,-0.181,,,,,,,,,,,,,,,,,,,,
0.211,-0.19,0.211,-0.175,,,,,,,,,,,,,,,,,,,,
0.21,-0.185,0.21,-0.181,,,,,,,,,,,,,,,,,,,,
0.21,-0.17,0.21,-0.175,,,,,,,,,,,,,,,,,,,,
0.21,-0.195,0.21,-0.185,,,,,,,,,,,,,,,,,,,,
0.21,-0.184,0.21,-0.181,,,,,,,,,,,,,,,,,,,,
0.209,-0.185,0.209,-0.181,,,,,,,,,,,,,,,,,,,,
0.209,-0.178,0.209,-0.175,,,,,,,,,,,,,,,,,,,,
0.209,-0.192,0.209,-0.19,,,,,,,,,,,,,,,,,,,,
0.209,-0.185,0.209,-0.173,,,,,,,,,,,,,,,,,,,,
0.208,-0.192,0.208,-0.182,,,,,,,,,,,,,,,,,,,,
0.208,-0.185,0.208,-0.182,,,,,,,,,,,,,,,,,,,,
0.208,-0.195,0.208,-0.19,,,,,,,,,,,,,,,,,,,,
0.208,-0.19,0.208,-0.173,,,,,,,,,,,,,,,,,,,,
0.207,-0.184,0.207,-0.182,,,,,,,,,,,,,,,,,,,,
0.207,-0.179,0.207,-0.179,,,,,,,,,,,,,,,,,,,,
0.207,-0.195,0.207,-0.204,,,,,,,,,,,,,,,,,,,,
0.207,-0.19,0.207,-0.176,,,,,,,,,,,,,,,,,,,,
0.206,-0.192,0.206,-0.187,,,,,,,,,,,,,,,,,,,,
0.206,-0.19,0.206,-0.182,,,,,,,,,,,,,,,,,,,,
0.206,-0.192,0.206,-0.184,,,,,,,,,,,,,,,,,,,,
